local_time,local_ns,monotonic_ns,packet_type,exchange_segment,security_id,LTP,LTQ,LTT,avg_price,volume,total_sell_quantity,total_buy_quantity,OI,depth_json
14:16:03.349,1789116363349353200,2629302832805100,Full Data,8,877075,568.25,20,14:16:02,418.40,6451360,33560,94740,381420,"[{""bid_quantity"":80,""ask_quantity"":100,""bid_orders"":1,""ask_orders"":3,""bid_price"":""566.00"",""ask_price"":""567.25""},{""bid_quantity"":180,""ask_quantity"":200,""bid_orders"":4,""ask_orders"":4,""bid_price"":""565.60"",""ask_price"":""567.30""},{""bid_quantity"":40,""ask_quantity"":80,""bid_orders"":2,""ask_orders"":4,""bid_price"":""565.45"",""ask_price"":""567.35""},{""bid_quantity"":180,""ask_quantity"":220,""bid_orders"":5,""ask_orders"":4,""bid_price"":""565.40"",""ask_price"":""567.40""},{""bid_quantity"":140,""ask_quantity"":60,""bid_orders"":4,""ask_orders"":3,""bid_price"":""565.35"",""ask_price"":""567.45""}]"
14:16:03.349,1789116363349634500,2629302833086300,Full Data,8,867703,509.50,20,14:16:02,380.12,6202860,56000,104320,386880,"[{""bid_quantity"":40,""ask_quantity"":40,""bid_orders"":2,""ask_orders"":2,""bid_price"":""508.20"",""ask_price"":""509.50""},{""bid_quantity"":120,""ask_quantity"":100,""bid_orders"":3,""ask_orders"":5,""bid_price"":""508.15"",""ask_price"":""509.60""},{""bid_quantity"":180,""ask_quantity"":80,""bid_orders"":5,""ask_orders"":4,""bid_price"":""508.00"",""ask_price"":""509.65""},{""bid_quantity"":120,""ask_quantity"":80,""bid_orders"":4,""ask_orders"":3,""bid_price"":""507.90"",""ask_price"":""509.70""},{""bid_quantity"":60,""ask_quantity"":140,""bid_orders"":2,""ask_orders"":5,""bid_price"":""507.85"",""ask_price"":""509.75""}]"
14:16:03.349,1789116363349916400,2629302833368300,Full Data,8,877075,568.25,20,14:16:02,418.40,6451360,33860,94600,381420,"[{""bid_quantity"":80,""ask_quantity"":20,""bid_orders"":1,""ask_orders"":1,""bid_price"":""566.00"",""ask_price"":""566.85""},{""bid_quantity"":80,""ask_quantity"":180,""bid_orders"":3,""ask_orders"":3,""bid_price"":""565.35"",""ask_price"":""567.00""},{""bid_quantity"":20,""ask_quantity"":140,""bid_orders"":1,""ask_orders"":5,""bid_price"":""565.20"",""ask_price"":""567.05""},{""bid_quantity"":80,""ask_quantity"":240,""bid_orders"":3,""ask_orders"":4,""bid_price"":""565.15"",""ask_price"":""567.10""},{""bid_quantity"":100,""ask_quantity"":40,""bid_orders"":4,""ask_orders"":2,""bid_price"":""565.05"",""ask_price"":""567.15""}]"
14:16:03.350,1789116363350221200,2629302833673100,Full Data,8,867703,508.30,20,14:16:03,380.12,6202940,55740,104900,386880,"[{""bid_quantity"":80,""ask_quantity"":100,""bid_orders"":4,""ask_orders"":5,""bid_price"":""508.30"",""ask_price"":""509.75""},{""bid_quantity"":100,""ask_quantity"":60,""bid_orders"":3,""ask_orders"":3,""bid_price"":""508.25"",""ask_price"":""509.80""},{""bid_quantity"":100,""ask_quantity"":220,""bid_orders"":3,""ask_orders"":5,""bid_price"":""508.20"",""ask_price"":""509.90""},{""bid_quantity"":20,""ask_quantity"":100,""bid_orders"":1,""ask_orders"":4,""bid_price"":""508.15"",""ask_price"":""509.95""},{""bid_quantity"":60,""ask_quantity"":260,""bid_orders"":2,""ask_orders"":4,""bid_price"":""508.05"",""ask_price"":""510.00""}]"
14:16:03.452,1789116363452494000,2629302935945900,Full Data,8,872420,371.85,100,14:16:03,481.93,5287920,70080,88200,395440,"[{""bid_quantity"":160,""ask_quantity"":40,""bid_orders"":5,""ask_orders"":1,""bid_price"":""370.90"",""ask_price"":""371.80""},{""bid_quantity"":60,""ask_quantity"":40,""bid_orders"":3,""ask_orders"":2,""bid_price"":""370.85"",""ask_price"":""371.85""},{""bid_quantity"":60,""ask_quantity"":60,""bid_orders"":3,""ask_orders"":2,""bid_price"":""370.75"",""ask_price"":""371.90""},{""bid_quantity"":60,""ask_quantity"":80,""bid_orders"":2,""ask_orders"":4,""bid_price"":""370.70"",""ask_price"":""371.95""},{""bid_quantity"":200,""ask_quantity"":220,""bid_orders"":6,""ask_orders"":5,""bid_price"":""370.65"",""ask_price"":""372.00""}]"
14:16:03.522,1789116363522233900,2629303005685800,Full Data,8,867440,501.05,40,14:16:03,631.26,1306120,33020,105960,158140,"[{""bid_quantity"":20,""ask_quantity"":160,""bid_orders"":1,""ask_orders"":5,""bid_price"":""500.90"",""ask_price"":""502.30""},{""bid_quantity"":20,""ask_quantity"":100,""bid_orders"":1,""ask_orders"":4,""bid_price"":""500.65"",""ask_price"":""502.45""},{""bid_quantity"":40,""ask_quantity"":80,""bid_orders"":2,""ask_orders"":3,""bid_price"":""500.60"",""ask_price"":""502.60""},{""bid_quantity"":40,""ask_quantity"":40,""bid_orders"":1,""ask_orders"":2,""bid_price"":""500.55"",""ask_price"":""502.65""},{""bid_quantity"":20,""ask_quantity"":80,""bid_orders"":1,""ask_orders"":3,""bid_price"":""500.50"",""ask_price"":""502.70""}]"
14:16:03.596,1789116363596505000,2629303079956800,Full Data,8,867440,501.05,40,14:16:03,631.26,1306120,31540,104860,158140,"[{""bid_quantity"":100,""ask_quantity"":80,""bid_orders"":3,""ask_orders"":3,""bid_price"":""499.85"",""ask_price"":""501.10""},{""bid_quantity"":160,""ask_quantity"":100,""bid_orders"":4,""ask_orders"":4,""bid_price"":""499.80"",""ask_price"":""501.25""},{""bid_quantity"":120,""ask_quantity"":100,""bid_orders"":4,""ask_orders"":4,""bid_price"":""499.75"",""ask_price"":""501.30""},{""bid_quantity"":60,""ask_quantity"":20,""bid_orders"":3,""ask_orders"":1,""bid_price"":""499.70"",""ask_price"":""501.35""},{""bid_quantity"":40,""ask_quantity"":120,""bid_orders"":2,""ask_orders"":3,""bid_price"":""499.65"",""ask_price"":""501.40""}]"
14:16:03.656,1789116363656602800,2629303140054700,Ticker Data,0,51,74775.13,,14:16:03,,,,,,
14:16:03.805,1789116363805043800,2629303288495600,Full Data,8,866476,605.45,20,14:16:03,758.24,369060,19620,22200,61900,"[{""bid_quantity"":40,""ask_quantity"":20,""bid_orders"":2,""ask_orders"":1,""bid_price"":""604.20"",""ask_price"":""605.75""},{""bid_quantity"":60,""ask_quantity"":20,""bid_orders"":3,""ask_orders"":1,""bid_price"":""604.05"",""ask_price"":""605.80""},{""bid_quantity"":40,""ask_quantity"":40,""bid_orders"":2,""ask_orders"":2,""bid_price"":""604.00"",""ask_price"":""605.90""},{""bid_quantity"":60,""ask_quantity"":40,""bid_orders"":2,""ask_orders"":2,""bid_price"":""603.95"",""ask_price"":""606.00""},{""bid_quantity"":180,""ask_quantity"":40,""bid_orders"":3,""ask_orders"":1,""bid_price"":""603.90"",""ask_price"":""606.15""}]"
14:16:03.805,1789116363805276500,2629303288728300,Full Data,8,862742,335.45,360,14:16:03,445.70,11111660,146260,99640,838240,"[{""bid_quantity"":140,""ask_quantity"":60,""bid_orders"":3,""ask_orders"":2,""bid_price"":""335.50"",""ask_price"":""336.20""},{""bid_quantity"":140,""ask_quantity"":120,""bid_orders"":2,""ask_orders"":4,""bid_price"":""335.45"",""ask_price"":""336.30""},{""bid_quantity"":360,""ask_quantity"":120,""bid_orders"":5,""ask_orders"":4,""bid_price"":""335.40"",""ask_price"":""336.35""},{""bid_quantity"":160,""ask_quantity"":100,""bid_orders"":4,""ask_orders"":3,""bid_price"":""335.35"",""ask_price"":""336.40""},{""bid_quantity"":120,""ask_quantity"":300,""bid_orders"":4,""ask_orders"":6,""bid_price"":""335.25"",""ask_price"":""336.45""}]"
14:16:03.815,1789116363815927300,2629303299379200,Full Data,8,866476,605.45,20,14:16:03,758.24,369060,19660,22200,61900,"[{""bid_quantity"":40,""ask_quantity"":20,""bid_orders"":2,""ask_orders"":1,""bid_price"":""604.20"",""ask_price"":""605.75""},{""bid_quantity"":60,""ask_quantity"":60,""bid_orders"":3,""ask_orders"":3,""bid_price"":""604.05"",""ask_price"":""605.80""},{""bid_quantity"":40,""ask_quantity"":60,""bid_orders"":2,""ask_orders"":3,""bid_price"":""604.00"",""ask_price"":""605.90""},{""bid_quantity"":60,""ask_quantity"":40,""bid_orders"":2,""ask_orders"":2,""bid_price"":""603.95"",""ask_price"":""606.00""},{""bid_quantity"":180,""ask_quantity"":40,""bid_orders"":3,""ask_orders"":1,""bid_price"":""603.90"",""ask_price"":""606.15""}]"
14:16:03.816,1789116363816327300,2629303299779100,Full Data,8,864765,358.60,100,14:16:03,267.85,3267920,41820,101040,180600,"[{""bid_quantity"":80,""ask_quantity"":20,""bid_orders"":4,""ask_orders"":1,""bid_price"":""358.50"",""ask_price"":""359.55""},{""bid_quantity"":60,""ask_quantity"":80,""bid_orders"":3,""ask_orders"":2,""bid_price"":""358.45"",""ask_price"":""359.60""},{""bid_quantity"":80,""ask_quantity"":120,""bid_orders"":3,""ask_orders"":4,""bid_price"":""358.35"",""ask_price"":""359.65""},{""bid_quantity"":260,""ask_quantity"":140,""bid_orders"":6,""ask_orders"":5,""bid_price"":""358.30"",""ask_price"":""359.75""},{""bid_quantity"":180,""ask_quantity"":100,""bid_orders"":3,""ask_orders"":4,""bid_price"":""358.25"",""ask_price"":""359.80""}]"
14:16:03.816,1789116363816560900,2629303300012700,Full Data,8,862742,335.45,360,14:16:03,445.70,11111660,146180,99820,838240,"[{""bid_quantity"":60,""ask_quantity"":60,""bid_orders"":1,""ask_orders"":2,""bid_price"":""335.60"",""ask_price"":""336.20""},{""bid_quantity"":200,""ask_quantity"":120,""bid_orders"":3,""ask_orders"":4,""bid_price"":""335.55"",""ask_price"":""336.30""},{""bid_quantity"":60,""ask_quantity"":120,""bid_orders"":2,""ask_orders"":4,""bid_price"":""335.50"",""ask_price"":""336.35""},{""bid_quantity"":80,""ask_quantity"":100,""bid_orders"":2,""ask_orders"":3,""bid_price"":""335.45"",""ask_price"":""336.40""},{""bid_quantity"":360,""ask_quantity"":260,""bid_orders"":5,""ask_orders"":5,""bid_price"":""335.40"",""ask_price"":""336.45""}]"
14:16:03.816,1789116363816802200,2629303300254000,Full Data,8,875758,688.85,20,14:16:03,501.37,12911260,42740,118320,398440,"[{""bid_quantity"":140,""ask_quantity"":100,""bid_orders"":4,""ask_orders"":3,""bid_price"":""687.95"",""ask_price"":""689.80""},{""bid_quantity"":80,""ask_quantity"":60,""bid_orders"":3,""ask_orders"":2,""bid_price"":""687.90"",""ask_price"":""689.85""},{""bid_quantity"":120,""ask_quantity"":60,""bid_orders"":4,""ask_orders"":3,""bid_price"":""687.85"",""ask_price"":""689.95""},{""bid_quantity"":120,""ask_quantity"":200,""bid_orders"":4,""ask_orders"":4,""bid_price"":""687.80"",""ask_price"":""690.00""},{""bid_quantity"":20,""ask_quantity"":20,""bid_orders"":1,""ask_orders"":1,""bid_price"":""687.75"",""ask_price"":""690.05""}]"
14:16:03.817,1789116363817088900,2629303300540700,Full Data,8,863990,550.30,20,14:16:03,699.32,2109120,56380,306440,439300,"[{""bid_quantity"":40,""ask_quantity"":40,""bid_orders"":1,""ask_orders"":2,""bid_price"":""550.50"",""ask_price"":""551.85""},{""bid_quantity"":80,""ask_quantity"":60,""bid_orders"":2,""ask_orders"":3,""bid_price"":""550.45"",""ask_price"":""551.95""},{""bid_quantity"":40,""ask_quantity"":240,""bid_orders"":2,""ask_orders"":6,""bid_price"":""550.35"",""ask_price"":""552.00""},{""bid_quantity"":100,""ask_quantity"":20,""bid_orders"":4,""ask_orders"":1,""bid_price"":""550.30"",""ask_price"":""552.05""},{""bid_quantity"":100,""ask_quantity"":40,""bid_orders"":3,""ask_orders"":2,""bid_price"":""550.25"",""ask_price"":""552.15""}]"
14:16:03.850,1789116363850490100,2629303333941900,Full Data,8,864765,358.60,100,14:16:03,267.85,3267920,43280,103340,180600,"[{""bid_quantity"":120,""ask_quantity"":20,""bid_orders"":5,""ask_orders"":1,""bid_price"":""359.00"",""ask_price"":""359.40""},{""bid_quantity"":100,""ask_quantity"":140,""bid_orders"":3,""ask_orders"":4,""bid_price"":""358.95"",""ask_price"":""360.20""},{""bid_quantity"":60,""ask_quantity"":200,""bid_orders"":3,""ask_orders"":4,""bid_price"":""358.90"",""ask_price"":""360.25""},{""bid_quantity"":20,""ask_quantity"":40,""bid_orders"":1,""ask_orders"":2,""bid_price"":""358.85"",""ask_price"":""360.30""},{""bid_quantity"":40,""ask_quantity"":40,""bid_orders"":2,""ask_orders"":2,""bid_price"":""358.80"",""ask_price"":""360.40""}]"
14:16:03.877,1789116363877277200,2629303360729000,Full Data,8,875758,688.85,20,14:16:03,501.37,12911260,42280,118780,398440,"[{""bid_quantity"":60,""ask_quantity"":20,""bid_orders"":2,""ask_orders"":1,""bid_price"":""688.80"",""ask_price"":""690.05""},{""bid_quantity"":60,""ask_quantity"":40,""bid_orders"":2,""ask_orders"":2,""bid_price"":""688.75"",""ask_price"":""690.40""},{""bid_quantity"":80,""ask_quantity"":60,""bid_orders"":3,""ask_orders"":3,""bid_price"":""688.65"",""ask_price"":""690.45""},{""bid_quantity"":100,""ask_quantity"":140,""bid_orders"":4,""ask_orders"":1,""bid_price"":""688.60"",""ask_price"":""690.60""},{""bid_quantity"":100,""ask_quantity"":160,""bid_orders"":3,""ask_orders"":2,""bid_price"":""688.55"",""ask_price"":""690.70""}]"
14:16:03.877,1789116363877666400,2629303361118200,Full Data,8,863990,550.30,20,14:16:03,699.32,2109120,56380,306280,439300,"[{""bid_quantity"":20,""ask_quantity"":60,""bid_orders"":1,""ask_orders"":2,""bid_price"":""550.70"",""ask_price"":""551.90""},{""bid_quantity"":40,""ask_quantity"":60,""bid_orders"":2,""ask_orders"":2,""bid_price"":""550.65"",""ask_price"":""551.95""},{""bid_quantity"":80,""ask_quantity"":220,""bid_orders"":2,""ask_orders"":5,""bid_price"":""550.60"",""ask_price"":""552.00""},{""bid_quantity"":40,""ask_quantity"":60,""bid_orders"":2,""ask_orders"":3,""bid_price"":""550.50"",""ask_price"":""552.05""},{""bid_quantity"":80,""ask_quantity"":80,""bid_orders"":3,""ask_orders"":3,""bid_price"":""550.30"",""ask_price"":""552.15""}]"
14:16:04.030,1789116364030501000,2629303513952900,Full Data,8,866869,412.40,20,14:16:03,519.89,2923160,42340,92800,385080,"[{""bid_quantity"":40,""ask_quantity"":120,""bid_orders"":1,""ask_orders"":4,""bid_price"":""411.45"",""ask_price"":""412.45""},{""bid_quantity"":140,""ask_quantity"":160,""bid_orders"":6,""ask_orders"":4,""bid_price"":""411.40"",""ask_price"":""412.50""},{""bid_quantity"":80,""ask_quantity"":40,""bid_orders"":4,""ask_orders"":2,""bid_price"":""411.35"",""ask_price"":""412.55""},{""bid_quantity"":60,""ask_quantity"":180,""bid_orders"":3,""ask_orders"":6,""bid_price"":""411.30"",""ask_price"":""412.60""},{""bid_quantity"":60,""ask_quantity"":80,""bid_orders"":3,""ask_orders"":2,""bid_price"":""411.20"",""ask_price"":""412.65""}]"
14:16:04.030,1789116364030829100,2629303514280800,Full Data,8,876539,455.25,160,14:16:03,573.08,2039060,41500,89080,316980,"[{""bid_quantity"":40,""ask_quantity"":80,""bid_orders"":2,""ask_orders"":3,""bid_price"":""454.35"",""ask_price"":""455.30""},{""bid_quantity"":80,""ask_quantity"":100,""bid_orders"":2,""ask_orders"":3,""bid_price"":""454.30"",""ask_price"":""455.40""},{""bid_quantity"":60,""ask_quantity"":60,""bid_orders"":3,""ask_orders"":3,""bid_price"":""454.25"",""ask_price"":""455.50""},{""bid_quantity"":20,""ask_quantity"":60,""bid_orders"":1,""ask_orders"":3,""bid_price"":""454.15"",""ask_price"":""455.55""},{""bid_quantity"":60,""ask_quantity"":80,""bid_orders"":3,""ask_orders"":3,""bid_price"":""454.10"",""ask_price"":""455.60""}]"
14:16:04.060,1789116364060676200,2629303544128500,Full Data,8,865649,454.15,20,14:16:04,343.94,4988920,41020,92520,334440,"[{""bid_quantity"":20,""ask_quantity"":100,""bid_orders"":1,""ask_orders"":5,""bid_price"":""454.15"",""ask_price"":""455.30""},{""bid_quantity"":160,""ask_quantity"":60,""bid_orders"":6,""ask_orders"":3,""bid_price"":""454.10"",""ask_price"":""455.35""},{""bid_quantity"":100,""ask_quantity"":100,""bid_orders"":3,""ask_orders"":3,""bid_price"":""454.05"",""ask_price"":""455.40""},{""bid_quantity"":60,""ask_quantity"":60,""bid_orders"":3,""ask_orders"":3,""bid_price"":""454.00"",""ask_price"":""455.45""},{""bid_quantity"":140,""ask_quantity"":100,""bid_orders"":4,""ask_orders"":3,""bid_price"":""453.95"",""ask_price"":""455.50""}]"
14:16:04.160,1789116364160741300,2629303644193200,Full Data,8,867178,624.45,20,14:16:03,465.68,7877480,37800,98360,326640,"[{""bid_quantity"":40,""ask_quantity"":80,""bid_orders"":2,""ask_orders"":3,""bid_price"":""625.15"",""ask_price"":""626.75""},{""bid_quantity"":100,""ask_quantity"":60,""bid_orders"":3,""ask_orders"":3,""bid_price"":""625.10"",""ask_price"":""626.85""},{""bid_quantity"":40,""ask_quantity"":180,""bid_orders"":2,""ask_orders"":3,""bid_price"":""625.05"",""ask_price"":""626.90""},{""bid_quantity"":60,""ask_quantity"":80,""bid_orders"":3,""ask_orders"":3,""bid_price"":""624.95"",""ask_price"":""626.95""},{""bid_quantity"":160,""ask_quantity"":280,""bid_orders"":5,""ask_orders"":4,""bid_price"":""624.85"",""ask_price"":""627.00""}]"
14:16:04.161,1789116364161074800,2629303644526600,Full Data,8,866787,405.70,140,14:16:04,291.64,12067840,78560,163100,668940,"[{""bid_quantity"":200,""ask_quantity"":80,""bid_orders"":5,""ask_orders"":2,""bid_price"":""404.05"",""ask_price"":""405.15""},{""bid_quantity"":200,""ask_quantity"":160,""bid_orders"":5,""ask_orders"":5,""bid_price"":""404.00"",""ask_price"":""405.30""},{""bid_quantity"":120,""ask_quantity"":100,""bid_orders"":4,""ask_orders"":3,""bid_price"":""403.95"",""ask_price"":""405.35""},{""bid_quantity"":120,""ask_quantity"":140,""bid_orders"":4,""ask_orders"":5,""bid_price"":""403.90"",""ask_price"":""405.40""},{""bid_quantity"":180,""ask_quantity"":160,""bid_orders"":5,""ask_orders"":4,""bid_price"":""403.85"",""ask_price"":""405.45""}]"
14:16:04.205,1789116364205287200,2629303688739000,Full Data,8,865649,454.15,20,14:16:04,343.94,4988920,41460,92700,334440,"[{""bid_quantity"":60,""ask_quantity"":40,""bid_orders"":3,""ask_orders"":2,""bid_price"":""453.90"",""ask_price"":""455.10""},{""bid_quantity"":160,""ask_quantity"":40,""bid_orders"":5,""ask_orders"":2,""bid_price"":""453.85"",""ask_price"":""455.15""},{""bid_quantity"":80,""ask_quantity"":80,""bid_orders"":3,""ask_orders"":3,""bid_price"":""453.80"",""ask_price"":""455.20""},{""bid_quantity"":60,""ask_quantity"":160,""bid_orders"":3,""ask_orders"":6,""bid_price"":""453.75"",""ask_price"":""455.25""},{""bid_quantity"":220,""ask_quantity"":60,""bid_orders"":3,""ask_orders"":3,""bid_price"":""453.70"",""ask_price"":""455.30""}]"
14:16:04.226,1789116364226068900,2629303709520700,Full Data,8,867178,624.45,20,14:16:03,465.68,7877480,38120,98340,326640,"[{""bid_quantity"":60,""ask_quantity"":60,""bid_orders"":3,""ask_orders"":3,""bid_price"":""624.70"",""ask_price"":""626.35""},{""bid_quantity"":160,""ask_quantity"":60,""bid_orders"":5,""ask_orders"":3,""bid_price"":""624.65"",""ask_price"":""626.40""},{""bid_quantity"":120,""ask_quantity"":200,""bid_orders"":4,""ask_orders"":4,""bid_price"":""624.60"",""ask_price"":""626.60""},{""bid_quantity"":60,""ask_quantity"":20,""bid_orders"":3,""ask_orders"":1,""bid_price"":""624.50"",""ask_price"":""626.65""},{""bid_quantity"":140,""ask_quantity"":240,""bid_orders"":5,""ask_orders"":4,""bid_price"":""624.45"",""ask_price"":""626.70""}]"
14:16:04.226,1789116364226350600,2629303709802400,Full Data,8,866787,405.70,140,14:16:04,291.64,12067840,76120,160860,668940,"[{""bid_quantity"":160,""ask_quantity"":100,""bid_orders"":4,""ask_orders"":4,""bid_price"":""404.15"",""ask_price"":""405.25""},{""bid_quantity"":160,""ask_quantity"":60,""bid_orders"":4,""ask_orders"":3,""bid_price"":""404.10"",""ask_price"":""405.30""},{""bid_quantity"":180,""ask_quantity"":60,""bid_orders"":4,""ask_orders"":2,""bid_price"":""404.05"",""ask_price"":""405.40""},{""bid_quantity"":140,""ask_quantity"":120,""bid_orders"":5,""ask_orders"":4,""bid_price"":""404.00"",""ask_price"":""405.45""},{""bid_quantity"":80,""ask_quantity"":120,""bid_orders"":2,""ask_orders"":4,""bid_price"":""403.95"",""ask_price"":""405.50""}]"
